support,itemsets,is_relevant
0.0014627902724446882,"frozenset({'sector_neighbourhood', 'neighbourhood_place', 'TAG_KEY:place'})",True
0.0014627902724446882,"frozenset({'petrol_pump', 'TAG_KEY:amenity', 'fuel_amenity'})",True
0.0014627902724446882,"frozenset({'petrol_pump', 'fuel_amenity'})",True
0.0014627902724446882,"frozenset({'store_shop', 'department_store', 'TAG_KEY:shop'})",True
0.0014627902724446882,frozenset({'sector_neighbourhood'}),True
0.0014627902724446882,"frozenset({'sector_neighbourhood', 'neighbourhood_place'})",True
0.0014627902724446882,"frozenset({'sector_neighbourhood', 'TAG_KEY:place'})",True
0.0014627902724446882,"frozenset({'TAG_KEY:amenity', 'cng_station', 'station_fuel', 'fuel_amenity'})",True
0.0014627902724446882,"frozenset({'TAG_KEY:amenity', 'cng_station', 'station_fuel'})",True
0.0014366690175796044,"frozenset({'mall_shop', 'shopping_mall', 'TAG_KEY:shop'})",True
0.0014366690175796044,"frozenset({'mall_shop', 'shopping_mall'})",True
0.0014366690175796044,frozenset({'family_park'}),True
0.0014366690175796044,"frozenset({'family_park', 'TAG_KEY:leisure'})",True
0.0014105477627145207,"frozenset({'petrol_pump', 'TAG_KEY:amenity', 'pump_fuel'})",True
0.0014105477627145207,"frozenset({'petrol_pump', 'TAG_KEY:amenity', 'pump_fuel', 'fuel_amenity'})",True
0.0014105477627145207,"frozenset({'petrol_pump', 'pump_fuel', 'fuel_amenity'})",True
0.0014105477627145207,"frozenset({'park_leisure', 'family_park'})",True
0.0014105477627145207,"frozenset({'park_leisure', 'family_park', 'TAG_KEY:leisure'})",True
0.0014105477627145207,"frozenset({'petrol_pump', 'pump_fuel'})",True
0.001384426507849437,"frozenset({'cemetery_landuse', 'cemetery_cemetery', 'TAG_KEY:landuse'})",True
0.001384426507849437,"frozenset({'cemetery_cemetery', 'TAG_KEY:landuse'})",True
0.001384426507849437,"frozenset({'cemetery_landuse', 'cemetery_cemetery'})",True
0.001384426507849437,"frozenset({'TAG_KEY:place', 'cooperative_housing'})",True
0.001384426507849437,"frozenset({'fast_food', 'TAG_KEY:amenity', 'restaurant_amenity'})",True
0.001384426507849437,frozenset({'cemetery_cemetery'}),True
0.001384426507849437,"frozenset({'fast_food', 'restaurant_amenity'})",True
0.0013583052529843533,"frozenset({'neighbourhood_place', 'cooperative_housing'})",True
0.0013583052529843533,"frozenset({'bakers_bakery', 'bakery_shop', 'TAG_KEY:shop'})",True
0.0013583052529843533,frozenset({'bakers_bakery'}),True
0.0013583052529843533,"frozenset({'housing_society', 'TAG_KEY:place', 'cooperative_housing'})",True
0.0013583052529843533,"frozenset({'bakers_bakery', 'TAG_KEY:shop'})",True
0.0013583052529843533,"frozenset({'bakers_bakery', 'bakery_shop'})",True
0.0013583052529843533,"frozenset({'neighbourhood_place', 'TAG_KEY:place', 'cooperative_housing'})",True
0.0013321839981192695,frozenset({'garments_clothes'}),True
0.0013321839981192695,"frozenset({'clothes_shop', 'garments_clothes', 'TAG_KEY:shop'})",True
0.0013321839981192695,"frozenset({'garments_clothes', 'TAG_KEY:shop'})",True
0.0013321839981192695,"frozenset({'TAG_KEY:amenity', 'office_post'})",True
0.0013321839981192695,"frozenset({'clothes_shop', 'garments_clothes'})",True
0.0013321839981192695,frozenset({'office_post'}),True
0.0013321839981192695,"frozenset({'post_office', 'office_post', 'office_amenity'})",True
0.0013321839981192695,"frozenset({'TAG_KEY:amenity', 'post_office', 'office_post', 'office_amenity'})",True
0.0013321839981192695,"frozenset({'neighbourhood_place', 'housing_society', 'TAG_KEY:place', 'cooperative_housing'})",True
0.0013321839981192695,"frozenset({'office_post', 'office_amenity'})",True
0.0013321839981192695,"frozenset({'TAG_KEY:amenity', 'office_post', 'office_amenity'})",True
0.0013321839981192695,"frozenset({'neighbourhood_place', 'housing_society', 'cooperative_housing'})",True
0.0013321839981192695,frozenset({'cricket_park'}),True
0.0013321839981192695,"frozenset({'post_office', 'office_post'})",True
0.0013321839981192695,"frozenset({'cricket_park', 'TAG_KEY:leisure'})",True
0.0013321839981192695,"frozenset({'TAG_KEY:amenity', 'post_office', 'office_post'})",True
0.0013060627432541858,frozenset({'store_hardware'}),True
0.0013060627432541858,frozenset({'townhall_amenity'}),True
0.0013060627432541858,frozenset({'collection_clothes'}),True
0.0013060627432541858,"frozenset({'mall_mall', 'shopping_mall'})",True
0.0013060627432541858,"frozenset({'TAG_KEY:amenity', 'townhall_amenity'})",True
0.0013060627432541858,"frozenset({'mall_mall', 'shopping_mall', 'TAG_KEY:shop'})",True
0.0013060627432541858,"frozenset({'clothes_shop', 'collection_clothes'})",True
0.0013060627432541858,"frozenset({'TAG_KEY:shop', 'store_hardware'})",True
0.0013060627432541858,"frozenset({'mall_shop', 'mall_mall', 'shopping_mall'})",True
0.0013060627432541858,"frozenset({'mall_shop', 'mall_mall', 'shopping_mall', 'TAG_KEY:shop'})",True
0.0013060627432541858,"frozenset({'hardware_shop', 'store_hardware'})",True
0.0013060627432541858,"frozenset({'clothes_shop', 'collection_clothes', 'TAG_KEY:shop'})",True
0.0013060627432541858,"frozenset({'collection_clothes', 'TAG_KEY:shop'})",True
0.0013060627432541858,"frozenset({'TAG_KEY:shop', 'hardware_shop', 'store_hardware'})",True
0.0012799414883891023,"frozenset({'graveyard_cemetery', 'cemetery_landuse', 'TAG_KEY:landuse'})",True
0.0012799414883891023,"frozenset({'mall_clothes', 'TAG_KEY:shop'})",True
0.0012799414883891023,"frozenset({'clothes_shop', 'mall_clothes', 'TAG_KEY:shop'})",True
0.0012799414883891023,frozenset({'mall_clothes'}),True
0.0012799414883891023,"frozenset({'graveyard_cemetery', 'TAG_KEY:landuse'})",True
0.0012799414883891023,"frozenset({'graveyard_cemetery', 'cemetery_landuse'})",True
0.0012799414883891023,frozenset({'graveyard_cemetery'}),True
0.0012799414883891023,frozenset({'fabric_shop'}),True
0.0012799414883891023,frozenset({'church_place'}),True
0.0012799414883891023,"frozenset({'clothes_shop', 'mall_clothes'})",True
0.0012799414883891023,"frozenset({'worship_amenity', 'church_place'})",True
0.0012799414883891023,"frozenset({'TAG_KEY:amenity', 'church_place'})",True
0.0012799414883891023,"frozenset({'fabric_shop', 'TAG_KEY:shop'})",True
0.0012799414883891023,"frozenset({'religious_landuse', 'TAG_KEY:landuse'})",True
0.0012799414883891023,"frozenset({'worship_amenity', 'TAG_KEY:amenity', 'church_place'})",True
0.0012799414883891023,frozenset({'religious_landuse'}),True
0.0012276989786589349,"frozenset({'society_neighbourhood', 'housing_society', 'TAG_KEY:place', 'cooperative_housing'})",True
0.0012276989786589349,"frozenset({'society_neighbourhood', 'neighbourhood_place', 'TAG_KEY:place', 'cooperative_housing'})",True
0.0012276989786589349,"frozenset({'market_retail', 'TAG_KEY:landuse'})",True
0.0012276989786589349,"frozenset({'retail_landuse', 'market_retail', 'TAG_KEY:landuse'})",True
0.0012276989786589349,"frozenset({'worship_amenity', 'TAG_KEY:amenity', 'madina_place'})",True
0.0012276989786589349,"frozenset({'TAG_KEY:amenity', 'madina_place'})",True
0.0012276989786589349,"frozenset({'worship_amenity', 'madina_place'})",True
0.0012276989786589349,"frozenset({'neighbourhood_place', 'cooperative_housing', 'society_neighbourhood', 'housing_society', 'TAG_KEY:place'})",True
0.0012276989786589349,"frozenset({'society_neighbourhood', 'neighbourhood_place', 'housing_society', 'cooperative_housing'})",True
0.0012276989786589349,"frozenset({'retail_landuse', 'market_retail'})",True
0.0012276989786589349,"frozenset({'society_neighbourhood', 'housing_society', 'cooperative_housing'})",True
0.0012276989786589349,"frozenset({'society_neighbourhood', 'cooperative_housing'})",True
0.0012276989786589349,"frozenset({'society_neighbourhood', 'neighbourhood_place', 'cooperative_housing'})",True
0.0012276989786589349,frozenset({'madina_place'}),True
0.0012276989786589349,frozenset({'market_retail'}),True
0.0012276989786589349,"frozenset({'society_neighbourhood', 'TAG_KEY:place', 'cooperative_housing'})",True
0.0012015777237938511,frozenset({'garden_park'}),True
0.0012015777237938511,"frozenset({'park_leisure', 'garden_park'})",True
0.0012015777237938511,"frozenset({'garden_park', 'TAG_KEY:leisure'})",True
0.0012015777237938511,"frozenset({'park_leisure', 'garden_park', 'TAG_KEY:leisure'})",True
0.0012015777237938511,"frozenset({'family_park', 'park_park'})",True
0.0012015777237938511,"frozenset({'company_office', 'office_company'})",True
0.0012015777237938511,"frozenset({'office_company', 'TAG_KEY:office'})",True
0.0012015777237938511,"frozenset({'company_office', 'office_company', 'TAG_KEY:office'})",True
0.0012015777237938511,"frozenset({'park_leisure', 'family_park', 'park_park'})",True
0.0012015777237938511,frozenset({'office_company'}),True
0.0012015777237938511,"frozenset({'TAG_KEY:leisure', 'family_park', 'park_park'})",True
0.0012015777237938511,"frozenset({'park_leisure', 'TAG_KEY:leisure', 'family_park', 'park_park'})",True
0.0011754564689287674,"frozenset({'workshop_car', 'TAG_KEY:shop'})",True
0.0011754564689287674,frozenset({'workshop_car'}),True
0.0011493352140636837,frozenset({'artwork_tourism'}),True
0.0011493352140636837,frozenset({'fabrics_clothes'}),True
0.0011493352140636837,"frozenset({'repair_shop', 'workshop_car'})",True
0.0011493352140636837,"frozenset({'repair_shop', 'car_repair', 'workshop_car'})",True
0.0011493352140636837,"frozenset({'repair_shop', 'workshop_car', 'TAG_KEY:shop'})",True
0.0011493352140636837,"frozenset({'artwork_tourism', 'TAG_KEY:tourism'})",True
0.0011493352140636837,frozenset({'dentist_healthcare'}),True
0.0011493352140636837,"frozenset({'fabrics_clothes', 'TAG_KEY:shop'})",True
0.0011493352140636837,"frozenset({'car_repair', 'workshop_car'})",True
0.0011493352140636837,"frozenset({'workshop_car', 'car_repair', 'TAG_KEY:shop'})",True
0.0011493352140636837,"frozenset({'dentist_healthcare', 'TAG_KEY:healthcare'})",True
0.0011493352140636837,"frozenset({'repair_shop', 'workshop_car', 'car_repair', 'TAG_KEY:shop'})",True
0.0011232139591986,"frozenset({'fabrics_clothes', 'clothes_shop'})",True
0.0011232139591986,"frozenset({'fabrics_clothes', 'clothes_shop', 'TAG_KEY:shop'})",True
0.0010970927043335162,"frozenset({'TAG_KEY:place', 'block_neighbourhood'})",True
0.0010970927043335162,"frozenset({'neighbourhood_place', 'block_neighbourhood'})",True
0.0010970927043335162,"frozenset({'TAG_KEY:amenity', 'courthouse_amenity'})",True
0.0010970927043335162,frozenset({'cng_fuel'}),True
0.0010970927043335162,"frozenset({'TAG_KEY:amenity', 'cng_fuel', 'fuel_amenity'})",True
0.0010970927043335162,"frozenset({'TAG_KEY:amenity', 'cng_fuel'})",True
0.0010970927043335162,frozenset({'courthouse_amenity'}),True
0.0010970927043335162,"frozenset({'neighbourhood_place', 'town_neighbourhood'})",True
0.0010970927043335162,"frozenset({'town_neighbourhood', 'TAG_KEY:place'})",True
0.0010970927043335162,"frozenset({'neighbourhood_place', 'town_neighbourhood', 'TAG_KEY:place'})",True
0.0010970927043335162,frozenset({'town_neighbourhood'}),True
0.0010970927043335162,frozenset({'block_neighbourhood'}),True
0.0010970927043335162,"frozenset({'cng_fuel', 'fuel_amenity'})",True
0.0010970927043335162,"frozenset({'neighbourhood_place', 'TAG_KEY:place', 'block_neighbourhood'})",True
0.0010448501946033488,frozenset({'grocery_store'}),True
0.001018728939738265,frozenset({'store_clothes'}),True
0.001018728939738265,"frozenset({'clothes_shop', 'store_clothes'})",True
0.001018728939738265,"frozenset({'store_clothes', 'TAG_KEY:shop'})",True
0.001018728939738265,"frozenset({'grocery_store', 'TAG_KEY:shop'})",True
0.001018728939738265,"frozenset({'clothes_shop', 'store_clothes', 'TAG_KEY:shop'})",True
