osm_id,osm_type,lat,lon,admin_level,capital,ele,name,name:ar,name:az-Arab,name:azb,name:be,name:cs,name:de,name:el,name:en,name:es,name:et,name:eu,name:fa,name:fr,name:he,name:hr,name:ja,name:kn,name:ks,name:ml,name:ne,name:pa,name:pl,name:pnb,name:ps,name:pt,name:ru,name:sd,name:skr,name:sl,name:sr,name:te,name:ug,name:uk,name:ur,name:zh,place,population,wikidata,wikipedia,addr:city,addr:city:ar,addr:city:en,addr:city:ks,addr:city:pnb,addr:city:ps,addr:city:sd,addr:city:ur,addr:street,amenity,atm,brand,brand:ar,brand:en,brand:ur,brand:website,brand:wikidata,brand:wikipedia,brand:wikipedia:ur,brand:wikipedia:ar,fuel:cng,is_in,wikimedia_commons,postal_code,wikipedia:ur,cuisine,opening_hours,tourism,long_name,long_name:ur,operator,operator:ur,operator:website,operator:wikidata,operator:wikipedia,operator:wikipedia:ur,short_name,short_name:ur,brand:ks,fuel:HSD,fuel:Hi_octane,fuel:diesel,fuel:regular,fuel:super,brand:pa,brand:pnb,short_name:en,source,healthcare,addr:city:fr,addr:city:pa,denomination,religion,created_by,leisure,sport,fuel:octane_95,fuel:lpg,official_name,official_name:ar,official_name:ur,shop,fuel:e85,fuel:octane_91,emergency,brand:wikipedia:pa,old_name,old_name:ur,check_date,name:hi,operator:ar,operator:en,addr:postcode,drive_through,capital_ISO3166-1,name:af,name:am,name:an,name:arz,name:as,name:az,name:ba,name:bg,name:bn,name:bo,name:br,name:bs,name:ca,name:ce,name:ckb,name:cy,name:da,name:dv,name:eo,name:fi,name:fo,name:fy,name:ga,name:gd,name:gl,name:gu,name:ha,name:ht,name:hu,name:hy,name:ia,name:id,name:ie,name:io,name:is,name:it,name:jv,name:ka,name:kab,name:ki,name:kk,name:kmr,name:ko,name:ku,name:ku-Arab,name:ky,name:la,name:lb,name:lez,name:lrc,name:lt,name:lv,name:mi,name:mk,name:mn,name:mr,name:ms,name:my,name:mzn,name:nb,name:nl,name:nn,name:nv,name:oc,name:or,name:os,name:ro,name:rw,name:sa,name:sah,name:sc,name:se,name:si,name:sk,name:sn,name:sq,name:su,name:sv,name:sw,name:ta,name:tg,name:th,name:tl,name:tr,name:tt,name:uz,name:vi,name:vo,name:yi,name:yo,name:yue,official_name:de,official_name:es,official_name:fa,official_name:pt,official_name:sd,official_name:vi,population:date,ref,state_code,building,brand:fa,brand:wikipedia:fa,takeaway,brand:de,brand:ps,brand:wikipedia:pnb,brand:wikipedia:ps,fax,internet_access,internet_access:fee,phone,email,stars,website,name:etymology,name:etymology:wikidata,name:etymology:wikipedia,natural,wpt_description,wpt_symbol,cmt,description,sym,addr:housename,fuel:octane_97,fee,alt_name,int_name,designation,wheelchair,operator:wikipedia:ar,not:brand:wikidata,dispensing,Tassuaf,addr:housenumber,fuel:biodiesel,healthcare:speciality,fuel:biogas,indoor_seating,outdoor_seating,access,parking,fuel:1_25,fuel:1_50,fuel:GTL_diesel,fuel:HGV_diesel,fuel:e10,fuel:octane_100,fuel:octane_98,note,smoking,addr:province,drive_in,microbrewery,grades,operator:type,garden:type,alt_name:en,supervised,capacity,internet_access:ssid,opening_hours:covid19,delivery,historic,highway,air_conditioning,reservation,government,name:zh-Latn-pinyin,alt_name:ur,contact:facebook,diet:halal,name:ace,check_date:opening_hours,compressed_air,addr:suburb,payment:cash,payment:credit_cards,payment:debit_cards,addr:street:ur,short_name:ar,information,currency:PKR,addr:street:ar,facebook,addr:street:en,branch,brand:ru,museum,museum_type,addr:floor,payment:visa,second_hand,stroller,toilets:wheelchair,guest_house,alt_name:hi,alt_name:pa,alt_name:pnb,brand:hi,fuel:gasoline,addr:town,addr:country,addr:place,addr:unit,indoor,playground:theme,artwork_type,name:bal,diet:vegetarian,wifi,network,start_date,long_name:ar,alt_name:ar,alt_name:zh-Hans,wikipedia:pnb,alt_name:fa,self_service,bar,contact:instagram,contact:twitter,contact:youtube,diet:gluten_free,brand:es,type,diet:meat,rooms,level,female,service_times,image,mobile,diet:chicken,boundary,address,payment:contactless,payment:easypaisa,payment:mastercard,toilets,payment:app,payment:cards,fuel:petrol,fuel:petroleum,diet:local,cash_in,covered,fast_food,lit,diet:healthy,diet:organic,highchair,fuel:octane_92,diet:seafood,brand:short:en,landuse,area,building:levels,layer,maxstay,aeroway,office,barrier,surface,park_ride,building:levels:underground,height,loc_name,school,capacity:disabled,bus,public_transport,addr2:street,man_made,tower:type,military,subdenomination,vaccination,fence_type,max_level,min_level,education,institute,technology,university,football,shelter_type,City,archaeological_site,protect_class,construction,country,diplomatic,embassy,target,charge,addr:borough,architect,diet:non-vegetarian,language:ar,language:ur,club,power,substation,contact:email,contact:phone,bicycle,foot,horse,landcover,motor_vehicle,roof:shape,service:vehicle:body_repair,service:vehicle:brakes,service:vehicle:car_repair,service:vehicle:oil_change,service:vehicle:repairs,building:material,trolleybus,railway,station,subway,residential,disputed,bench,bin,hoops,workshop,condition,boundary_type,bunker_type,addr:block,addr:full,zoo,house,location,building:use,roof:colour,roof:material,building:colour,content,communication:mobile_phone,tower:construction,id,wikipedia:es,disused:building,operator:short,not:name,automated,toilets:disposal,toilets:handwashing,castle_type,ownership,informal,room,generator:method,generator:output:electricity,generator:source,generator:type,nohousenumber,height_ft,tower:material,water,roof:levels,screen,isced:level,school:gender,max_age,min_age,baby_feeding,building:facade:colour,embankment
66346140,node,33.6687238,72.9987376,,,,جی-11,جي-11,,,,,G-11,,G-11,G-11,,,,,,,,,,,,,,,,,,,,,,,,,جی-11,,suburb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66346679,node,33.6843932,72.989544,,,,ایف-11,إف-11,,,,,F-11,,F-11,F-11,,,,,,,,,,,,,,,,,,,,,,,,,ایف-11,,suburb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66347043,node,33.6918206,73.0066844,,,,ایف-10,إف-10,,,,,F-10,,F-10,F-10,,,,,,,,,,,,,,,,,,,,,,,,,ایف-10,,suburb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66348263,node,33.7204333,73.0561174,,,,ایف-7,إف-7,,,,,,,F-7,,,,,,,,,,,,,,,,,,,,,,,,,,ایف-7,,suburb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66348680,node,33.7286213,73.0735239,,,,ایف-6,إف-6,,,,,,,F-6,,,,,,,,,,,,,,,,,,,,,,,,,,ایف-6,,suburb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66349814,node,33.7155267,73.0200684,,,,ای-9,إي-9,,,,,,,E-9,,,,,,,,,,,,,,,,,,,,,,,,,,ای-9,,suburb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67235921,node,33.6803071,73.0620483,,,,ایچ-8,إتش-8,,,,,H-8,,H-8,H-8,,,,,,,,,,,,,,,,,,,,,,,,,ایچ-8,,suburb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67236864,node,33.6625278,73.0254905,,,,ایچ-10,إتش-10,,,,,H-10,,H-10,H-10,,,,,,,,,,,,,,,,,,,,,,,,,ایچ-10,,suburb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67237197,node,33.6543909,73.0091541,,,,ایچ-11,إتش-11,,,,,H-11,,H-11,H-11,,,,,,,,,,,,,,,,,,,,,,,,,ایچ-11,,suburb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67238377,node,33.6596669,73.0543899,,,,آئ-9,آي-9,,,,,I-9,,I-9,I-9,,,,,,,,,,,,,,,,,,,,,,,,,آئ-9,,suburb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67238871,node,33.6482061,73.0369194,,,,آئی-10,آي-10,,,,,I-10,,I-10,I-10,,,,,,,,,,,,,,,,,,,,,,,,,آئی-10,,suburb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67239215,node,33.6406724,73.0206898,,,,آئ-11,آي-11,,,,,I-11,,I-11,I-11,,,,,,,,,,,,,,,,,,,,,,,,,آئ-11,,suburb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96897717,node,33.7424963,73.0692593,,,,سیدپور,,,,,,,,Saidpur,,,,سیدپور,,,,,,,,,,,سید پور,,,,,,,,,,,صیدپور,,village,,Q7399985,ur:سیدپور، اسلام آباد,,,,,,,,,,,,,,,,,,,,,,,"Category:Saidpur, Islamabad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98166308,node,33.5846699,73.0944042,,,,Caltex Filling Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fuel,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104592878,node,33.6384026,73.0696929,,,,سٹلائٹ ٹاؤن,ستلايت تون,,,,,,,Satellite Town,,,,ستلایت تاون,,,,,,,,,,,,,,,,,,,,,,سٹلائٹ ٹاؤن,,suburb,,Q7426072,ur:سٹلائٹ ٹاؤن، راولپنڈی,,,,,,,,,,,,,,,,,,,,,,,,46300,سٹلائٹ ٹاؤن، راولپنڈی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104596678,node,33.7366096,73.1885646,,,,بھارہ کہو,,,,,,,,Bhara Kahu,,,,,,,,,,,,,,,,,,Бхаракао,,,,,,,,بھارہ کہو,,village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104694747,node,33.7173095,73.0833662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fuel,,,,,,,,,,,yes,"Melody Market, G-6, Islamabad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115969607,node,33.5163423,72.9841716,,,,مصریوٹ,,,,,,,,Misriot,,,,,,,,,,,,,,,,,,,,,,,,,,,,village,,,,,,,,,,,,,,,,,,,,,,,,,"Pakistan, Punjab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211325636,node,33.7383666,73.0570403,,,,Daman-e-Koh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damn-i-koh Road,restaurant,,,,,,,,,,,,Islamabad,,,,burger;tea;coffee_shop;asian,24/7,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212538228,node,33.683766,72.986826,,,,اسٹینڈرڈ چارٹرڈ,,,,,,,,Standard Chartered,,,,,,,,,,,,,,,,,,,,,,,,,,اسٹینڈرڈ چارٹرڈ,,,,,,اسلام آباد,إسلام آباد,,اِسلام آبادٖ,اسلام آباد,اسلام آباد,اسلام آباد,اسلام آباد,Hilal Road,bank,yes,اسٹینڈرڈ چارٹرڈ,,,اسٹینڈرڈ چارٹرڈ,https://www.sc.com/pk/ur/,Q7598200,ur:سٹینڈرڈ چارٹرڈ پاکستان,سٹینڈرڈ چارٹرڈ پاکستان,,,,,,,,,,اسٹینڈرڈ چارٹرڈ پاکستان,اسٹینڈرڈ چارٹرڈ پاکستان,اسٹینڈرڈ چارٹرڈ,اسٹینڈرڈ چارٹرڈ,https://www.sc.com/pk/ur/,Q7598200,ur:سٹینڈرڈ چارٹرڈ پاکستان,سٹینڈرڈ چارٹرڈ پاکستان,ایس سی بی,ایس سی بی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
