class_label,k,items,support_total,support_in_class,support_frac_total,support_frac_in_class,conf,lift,growth,wracc,odds_ratio,chi2,p_value,ig,supp_not_c
amenity:restaurant,3,clothes|college_اسلام|tag:shop=clothes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,clothes|islamabad_bhitai|tag:shop=clothes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,college_اسلام|islamabad_college|tag:shop=clothes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,college_اسلام|islamabad|tag:shop=clothes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,college_اسلام|shop_clothes|tag:shop=clothes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,college_اسلام|shop|tag:shop=clothes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,college_اسلام|tag:shop=clothes|آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,college_اسلام|tag:shop=clothes|اسلام,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,college_اسلام|tag:shop=clothes|اسلام_آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,college|college_اسلام|tag:shop=clothes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,college|tag:shop=clothes|آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,college|tag:shop=clothes|اسلام,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,college|tag:shop=clothes|اسلام_آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,islamabad_bhitai|shop_clothes|tag:shop=clothes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,islamabad_bhitai|shop|tag:shop=clothes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,islamabad_bhitai|tag:shop=clothes|آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,islamabad_bhitai|tag:shop=clothes|اسلام,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,islamabad_bhitai|tag:shop=clothes|اسلام_آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,islamabad_college|tag:shop=clothes|آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,islamabad_college|tag:shop=clothes|اسلام,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,islamabad_college|tag:shop=clothes|اسلام_آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,islamabad|islamabad_bhitai|tag:shop=clothes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,2,bhitai_اسلام|tag:shop=clothes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,2,bhitai|tag:shop=clothes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,2,college_اسلام|tag:shop=clothes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,2,islamabad_bhitai|tag:shop=clothes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,carry|cash_carry|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,carry|cash|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,carry|islamabad|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,carry|shop_supermarket|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,carry|shop|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,carry|supermarket_islamabad|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,carry|supermarket|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,cash_carry|islamabad|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,cash_carry|shop_supermarket|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,cash_carry|shop|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,cash_carry|supermarket_islamabad|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,cash_carry|supermarket|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,cash|cash_carry|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,cash|islamabad|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,cash|shop_supermarket|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,cash|shop|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,cash|supermarket_islamabad|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,cash|supermarket|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,islamabad|shop_supermarket|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,islamabad|shop|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,islamabad|supermarket_islamabad|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,islamabad|supermarket|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,islamabad|tag:building=yes|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,islamabad|tag:shop=supermarket|utility,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,shop_supermarket|supermarket_islamabad|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,shop_supermarket|supermarket|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,shop_supermarket|tag:building=yes|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,shop_supermarket|tag:shop=supermarket|utility,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,shop|shop_supermarket|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,shop|supermarket_islamabad|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,shop|supermarket|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,shop|tag:building=yes|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,shop|tag:shop=supermarket|utility,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,store_shop|tag:shop=supermarket|آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,store_shop|tag:shop=supermarket|اسلام,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,store_shop|tag:shop=supermarket|اسلام_آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,store|tag:shop=supermarket|آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,store|tag:shop=supermarket|اسلام,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,store|tag:shop=supermarket|اسلام_آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,supermarket_islamabad|tag:building=yes|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,supermarket_islamabad|tag:shop=supermarket|utility,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,supermarket|supermarket_islamabad|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,supermarket|tag:building=yes|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,supermarket|tag:shop=supermarket|utility,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,tag:shop=supermarket|utility|آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,tag:shop=supermarket|utility|اسلام,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,tag:shop=supermarket|utility|اسلام_آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,2,carry|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,2,cash_carry|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,2,cash|tag:shop=supermarket,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,2,shop_supermarket|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,2,shop|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,2,supermarket_islamabad|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,2,supermarket|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,2,tag:shop=supermarket|utility,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6_اسلام|hotel_islamabad|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6_اسلام|hotel|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6_اسلام|islamabad_service|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6_اسلام|islamabad|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6_اسلام|service_west|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6_اسلام|service|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6_اسلام|tag:tourism=hotel|tourism,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6_اسلام|tag:tourism=hotel|tourism_hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6_اسلام|tag:tourism=hotel|west,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6_اسلام|tag:tourism=hotel|west_f-6,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6_اسلام|tag:tourism=hotel|آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6_اسلام|tag:tourism=hotel|اسلام,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6_اسلام|tag:tourism=hotel|اسلام_آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6|f-6_اسلام|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6|hotel_islamabad|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6|hotel|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6|islamabad_service|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6|islamabad|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6|service_west|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6|service|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6|tag:tourism=hotel|tourism,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6|tag:tourism=hotel|tourism_hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6|tag:tourism=hotel|west,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6|tag:tourism=hotel|west_f-6,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6|tag:tourism=hotel|آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6|tag:tourism=hotel|اسلام,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,f-6|tag:tourism=hotel|اسلام_آباد,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,hotel_islamabad|hotel_tourism|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,hotel_islamabad|inn_tourism|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,hotel_islamabad|inn|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,hotel_islamabad|islamabad_murree|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,hotel_islamabad|murree|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,hotel_islamabad|tag:tourism=hotel|west_f-6,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,hotel_tourism|islamabad|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,hotel_tourism|tag:building=yes|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,hotel_tourism|tag:building=yes|tourism,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,hotel_tourism|tag:building=yes|tourism_hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,hotel|hotel_tourism|tag:building=yes,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,hotel|inn_tourism|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,hotel|inn|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,hotel|islamabad_murree|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,hotel|murree|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,hotel|tag:tourism=hotel|west_f-6,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,inn_tourism|islamabad|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,inn_tourism|tag:tourism=hotel|tourism,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,inn_tourism|tag:tourism=hotel|tourism_hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,inn|inn_tourism|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
amenity:restaurant,3,inn|islamabad|tag:tourism=hotel,4,0,0.00432,0.0,0.0,0.0,0.0,-0.0003451991659241775,1.2654735272184936,0.3489250761255894,0.5547222499844194,0.0005202169117797836,4
