antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'tailor', 'shop'})","frozenset({'open', 'shop__tailor'})",0.031635802469135804,0.010802469135802469,0.005401234567901234,0.17073170731707316,15.804878048780488,1.0,0.005059489788142051,1.1928558460421204,0.9673306772908365,0.14583333333333334,0.1616757353220958,0.33536585365853655
frozenset({'tailor'}),"frozenset({'open', 'shop__tailor', 'shop'})",0.044753086419753084,0.005401234567901234,0.005401234567901234,0.1206896551724138,22.3448275862069,1.0,0.005159512650510592,1.1311123214717986,0.9999999999999998,0.12068965517241377,0.11591450201974265,0.5603448275862069
"frozenset({'famous', 'tailor'})",frozenset({'shop__tailor'}),0.006172839506172839,0.12962962962962962,0.006172839506172839,1.0,7.714285714285714,1.0,0.0053726566072245085,inf,0.8757763975155279,0.047619047619047616,1.0,0.5238095238095238
frozenset({'tailor'}),"frozenset({'shop__tailor', 'famous'})",0.044753086419753084,0.011574074074074073,0.006172839506172839,0.13793103448275862,11.917241379310346,1.0,0.005654863968907179,1.1465740740740742,0.9590064620355413,0.12307692307692307,0.12783655010902042,0.33563218390804594
"frozenset({'famous', 'tailor', 'shop'})",frozenset({'shop__tailor'}),0.006172839506172839,0.12962962962962962,0.006172839506172839,1.0,7.714285714285714,1.0,0.0053726566072245085,inf,0.8757763975155279,0.047619047619047616,1.0,0.5238095238095238
"frozenset({'famous', 'tailor'})","frozenset({'shop__tailor', 'shop'})",0.006172839506172839,0.031635802469135804,0.006172839506172839,1.0,31.609756097560975,1.0,0.005977556774881878,inf,0.9743788819875776,0.19512195121951217,1.0,0.5975609756097561
"frozenset({'famous', 'shop'})","frozenset({'shop__tailor', 'tailor'})",0.010802469135802469,0.044753086419753084,0.006172839506172839,0.5714285714285714,12.768472906403941,1.0,0.005689395671391556,2.228909465020576,0.9317472698907957,0.125,0.5513501038541426,0.35467980295566504
"frozenset({'tailor', 'shop'})","frozenset({'shop__tailor', 'famous'})",0.031635802469135804,0.011574074074074073,0.006172839506172839,0.19512195121951217,16.858536585365854,1.0,0.005806684385002286,1.2280443322109988,0.971414342629482,0.16666666666666666,0.18569714971154394,0.36422764227642274
frozenset({'tailor'}),"frozenset({'shop__tailor', 'famous', 'shop'})",0.044753086419753084,0.006172839506172839,0.006172839506172839,0.13793103448275862,22.344827586206897,1.0,0.00589658588629782,1.1528395061728396,1.0,0.13793103448275862,0.13257656885842792,0.5689655172413793
"frozenset({'tailor', 'saddar'})",frozenset({'shop__tailor'}),0.005401234567901234,0.12962962962962962,0.005401234567901234,1.0,7.714285714285714,1.0,0.004701074531321445,inf,0.8750969743987587,0.041666666666666664,1.0,0.5208333333333334
frozenset({'tailor'}),"frozenset({'shop__tailor', 'saddar'})",0.044753086419753084,0.014660493827160493,0.005401234567901234,0.1206896551724138,8.23230490018149,1.0,0.004745132220698064,1.1205821834906802,0.9196861297022847,0.09999999999999999,0.10760672913347556,0.24455535390199637
frozenset({'commercial'}),frozenset({'tourism__hotel'}),0.033950617283950615,0.12037037037037036,0.006172839506172839,0.18181818181818182,1.5104895104895106,1.0,0.002086191129401006,1.0751028806584364,0.34984025559105436,0.041666666666666664,0.06985645933014355,0.11655011655011654
frozenset({'commercial'}),frozenset({'amenity__cafe'}),0.033950617283950615,0.13425925925925927,0.006172839506172839,0.18181818181818182,1.35423197492163,1.0,0.0016146547782350243,1.058127572016461,0.2707667731629392,0.038095238095238085,0.05493437044239183,0.11389759665621735
"frozenset({'market', 'commercial'})",frozenset({'tourism__hotel'}),0.033950617283950615,0.12037037037037036,0.006172839506172839,0.18181818181818182,1.5104895104895106,1.0,0.002086191129401006,1.0751028806584364,0.34984025559105436,0.041666666666666664,0.06985645933014355,0.11655011655011654
frozenset({'market'}),"frozenset({'commercial', 'tourism__hotel'})",0.06018518518518518,0.006172839506172839,0.006172839506172839,0.10256410256410256,16.615384615384617,1.0,0.0058013260173754,1.1074074074074074,1.0,0.10256410256410257,0.09698996655518395,0.5512820512820513
frozenset({'commercial'}),"frozenset({'market', 'tourism__hotel'})",0.033950617283950615,0.013117283950617283,0.006172839506172839,0.18181818181818182,13.86096256684492,1.0,0.005727499618960524,1.206189986282579,0.9604632587859425,0.1509433962264151,0.17094320847252825,0.3262032085561497
"frozenset({'market', 'commercial'})",frozenset({'amenity__cafe'}),0.033950617283950615,0.13425925925925927,0.006172839506172839,0.18181818181818182,1.35423197492163,1.0,0.0016146547782350243,1.058127572016461,0.2707667731629392,0.038095238095238085,0.05493437044239183,0.11389759665621735
frozenset({'market'}),"frozenset({'amenity__cafe', 'commercial'})",0.06018518518518518,0.006172839506172839,0.006172839506172839,0.10256410256410256,16.615384615384617,1.0,0.0058013260173754,1.1074074074074074,1.0,0.10256410256410257,0.09698996655518395,0.5512820512820513
frozenset({'commercial'}),"frozenset({'market', 'amenity__cafe'})",0.033950617283950615,0.010030864197530864,0.006172839506172839,0.18181818181818182,18.125874125874127,1.0,0.005832285474775187,1.2099622770919067,0.9780351437699681,0.16326530612244897,0.1735279529511798,0.39860139860139865
frozenset({'pur'}),frozenset({'amenity__cafe'}),0.02700617283950617,0.13425925925925927,0.006172839506172839,0.22857142857142856,1.702463054187192,1.0,0.002547010745313214,1.1222565157750342,0.42406819984139565,0.039800995024875614,0.10893812070282656,0.1372742200328407
frozenset({'rawalpindi'}),frozenset({'amenity__police'}),0.04938271604938271,0.13194444444444445,0.006172839506172839,0.125,0.9473684210526315,1.0,-0.00034293552812071377,0.9920634920634921,-0.055214723926380445,0.035242290748898675,-0.008000000000000004,0.08589181286549707
frozenset({'rawalpindi'}),frozenset({'leisure__park'}),0.04938271604938271,0.125,0.006172839506172839,0.125,1.0,1.0,0.0,1.0,0.0,0.03669724770642201,0.0,0.08719135802469136
frozenset({'rawalpindi'}),frozenset({'tourism__hotel'}),0.04938271604938271,0.12037037037037036,0.006172839506172839,0.125,1.0384615384615385,1.0,0.0002286236854138089,1.0052910052910053,0.03896103896103897,0.03773584905660378,0.00526315789473685,0.08814102564102563
frozenset({'rawalpindi'}),frozenset({'amenity__cafe'}),0.04938271604938271,0.13425925925925927,0.006172839506172839,0.125,0.9310344827586206,1.0,-0.00045724737082761865,0.9894179894179894,-0.07228915662650617,0.03478260869565217,-0.010695187165775418,0.08548850574712644
frozenset({'rawalpindi'}),frozenset({'shop__clothes'}),0.04938271604938271,0.1381172839506173,0.007716049382716049,0.15625,1.1312849162011174,1.0,0.0008954427678707511,1.021490626428898,0.12207792207792205,0.04291845493562232,0.021038495971351833,0.10605796089385475
frozenset({'rawalpindi'}),frozenset({'shop__convenience'}),0.04938271604938271,0.1095679012345679,0.008487654320987654,0.171875,1.568661971830986,1.0,0.0030768937661941774,1.075238760773352,0.3813459268004722,0.05641025641025642,0.06997400346620451,0.12466989436619719
"frozenset({'rawalpindi', 'store'})",frozenset({'shop__convenience'}),0.006172839506172839,0.1095679012345679,0.005401234567901234,0.875,7.985915492957746,1.0,0.00472488949855205,7.1234567901234565,0.8802129547471162,0.048951048951048945,0.8596187175043327,0.4621478873239437
frozenset({'rawalpindi'}),"frozenset({'store', 'shop__convenience'})",0.04938271604938271,0.033950617283950615,0.005401234567901234,0.109375,3.221590909090909,1.0,0.003724660874866636,1.084687026207494,0.725417439703154,0.0693069306930693,0.07807507987220448,0.13423295454545453
frozenset({'cheap'}),frozenset({'amenity__restaurant'}),0.04861111111111111,0.1111111111111111,0.010030864197530864,0.20634920634920634,1.8571428571428572,1.0,0.004629629629629629,1.1199999999999999,0.48512071869736106,0.06701030927835051,0.10714285714285714,0.14831349206349206
frozenset({'cheap'}),frozenset({'amenity__police'}),0.04861111111111111,0.13194444444444445,0.007716049382716049,0.15873015873015872,1.2030075187969924,1.0,0.001302083333333333,1.0318396226415094,0.17737226277372262,0.044642857142857144,0.030857142857142843,0.1086048454469507
frozenset({'cheap'}),frozenset({'shop__clothes'}),0.04861111111111111,0.1381172839506173,0.007716049382716049,0.15873015873015872,1.149241819632881,1.0,0.0010020147462277088,1.0245020964360587,0.13649635036496346,0.04310344827586207,0.02391610180329964,0.10729804025893411
frozenset({'restaurant'}),frozenset({'amenity__restaurant'}),0.016203703703703703,0.1111111111111111,0.016203703703703703,1.0,9.0,1.0,0.014403292181069957,inf,0.9035294117647059,0.14583333333333334,1.0,0.5729166666666666
frozenset({'open'}),frozenset({'shop__tailor'}),0.06404320987654322,0.12962962962962962,0.010802469135802469,0.16867469879518068,1.3012048192771082,1.0,0.002500571559213533,1.0469672571121846,0.24732069249793887,0.0590717299578059,0.04486029223276079,0.126004016064257
frozenset({'open'}),frozenset({'amenity__cafe'}),0.06404320987654322,0.13425925925925927,0.009259259259259259,0.14457831325301201,1.076859160781055,1.0,0.0006608653406492884,1.0120631194574856,0.07625721352019753,0.04897959183673469,0.011919335094388193,0.10677191524719565
frozenset({'open'}),frozenset({'shop__clothes'}),0.06404320987654322,0.1381172839506173,0.012345679012345678,0.19277108433734938,1.3957057279396916,1.0,0.0035002048087181808,1.0677054542104292,0.30291632316570466,0.06504065040650406,0.06341210859552801,0.14107827959884228
frozenset({'open'}),frozenset({'tourism__hotel'}),0.06404320987654322,0.12037037037037036,0.010030864197530864,0.15662650602409636,1.3012048192771084,1.0,0.0023219593049839957,1.042989417989418,0.24732069249793895,0.05752212389380531,0.0412175015852885,0.11997991967871485
frozenset({'open'}),frozenset({'leisure__park'}),0.06404320987654322,0.125,0.006944444444444444,0.10843373493975902,0.8674698795180722,1.0,-0.001060956790123458,0.981418918918919,-0.14032600992204125,0.03813559322033898,-0.018932874354561115,0.08199464524765729
"frozenset({'open', 'shop'})",frozenset({'shop__tailor'}),0.012345679012345678,0.12962962962962962,0.005401234567901234,0.4375,3.375,1.0,0.003800868770004572,1.5473251028806585,0.7125,0.03954802259887005,0.3537234042553191,0.23958333333333334
frozenset({'shop'}),frozenset({'shop__tailor'}),0.08796296296296297,0.12962962962962962,0.031635802469135804,0.35964912280701755,2.774436090225564,1.0,0.020233196159122085,1.3592085235920852,0.7012504642812926,0.17012448132780084,0.26427771556550955,0.3018483709273183
frozenset({'shop'}),frozenset({'amenity__cafe'}),0.08796296296296297,0.13425925925925927,0.020833333333333332,0.23684210526315788,1.7640653357531757,1.0,0.009023491083676267,1.1344189016602808,0.4749012972363226,0.10344827586206895,0.11849141570503798,0.19600725952813064
frozenset({'shop'}),frozenset({'shop__clothes'}),0.08796296296296297,0.1381172839506173,0.016975308641975308,0.19298245614035087,1.3972361070273447,1.0,0.00482610310928212,1.0679851046698872,0.3117212736502076,0.08118081180811808,0.06365735287188426,0.15794374203665587
frozenset({'shop'}),frozenset({'shop__convenience'}),0.08796296296296297,0.1095679012345679,0.014660493827160493,0.16666666666666666,1.5211267605633803,1.0,0.005022576588934612,1.0685185185185184,0.37563451776649737,0.08016877637130802,0.06412478336221836,0.15023474178403756
frozenset({'affordable'}),frozenset({'shop__tailor'}),0.04243827160493827,0.12962962962962962,0.008487654320987654,0.19999999999999998,1.5428571428571427,1.0,0.0029863968907178785,1.0879629629629628,0.36744560838033846,0.05188679245283019,0.08085106382978723,0.13273809523809524
frozenset({'affordable'}),frozenset({'tourism__hotel'}),0.04243827160493827,0.12037037037037036,0.005401234567901234,0.12727272727272726,1.0573426573426572,1.0,0.00029292409693644234,1.0079089506172838,0.0566363531714055,0.034313725490196074,0.007846889952153102,0.08607226107226107
frozenset({'affordable'}),frozenset({'shop__clothes'}),0.04243827160493827,0.1381172839506173,0.006172839506172839,0.14545454545454545,1.0531234128999492,1.0,0.0003113806965401606,1.0085861570790648,0.05267929089443981,0.035398230088495575,0.008513062586473497,0.09507364144235653
frozenset({'affordable'}),frozenset({'shop__convenience'}),0.04243827160493827,0.1095679012345679,0.006172839506172839,0.14545454545454545,1.32752880921895,1.0,0.0015229671543971948,1.0419950091935908,0.2576551168412569,0.042328042328042326,0.040302505120529374,0.10089628681177976
frozenset({'affordable'}),frozenset({'amenity__cafe'}),0.04243827160493827,0.13425925925925927,0.006944444444444444,0.16363636363636364,1.218808777429467,1.0,0.0012467135345221756,1.0351247987117551,0.18748321246306732,0.04090909090909091,0.0339329120077783,0.10768025078369906
frozenset({'salf'}),frozenset({'shop__convenience'}),0.013117283950617283,0.1095679012345679,0.013117283950617283,1.0,9.126760563380282,1.0,0.011680050678250266,inf,0.9022673964034401,0.11971830985915492,1.0,0.5598591549295775
frozenset({'sauda'}),frozenset({'shop__convenience'}),0.009259259259259259,0.1095679012345679,0.009259259259259259,1.0,9.126760563380282,1.0,0.008244741655235482,inf,0.8987538940809969,0.08450704225352113,1.0,0.5422535211267605
"frozenset({'sauda', 'salf'})",frozenset({'shop__convenience'}),0.009259259259259259,0.1095679012345679,0.009259259259259259,1.0,9.126760563380282,1.0,0.008244741655235482,inf,0.8987538940809969,0.08450704225352113,1.0,0.5422535211267605
frozenset({'sauda'}),"frozenset({'salf', 'shop__convenience'})",0.009259259259259259,0.013117283950617283,0.009259259259259259,1.0,76.23529411764706,1.0,0.009137802926383172,inf,0.9961059190031153,0.7058823529411765,1.0,0.8529411764705883
frozenset({'salf'}),"frozenset({'sauda', 'shop__convenience'})",0.013117283950617283,0.009259259259259259,0.009259259259259259,0.7058823529411765,76.23529411764707,1.0,0.009137802926383172,3.3685185185185187,1.0,0.7058823529411765,0.703133589884552,0.8529411764705883
frozenset({'big'}),frozenset({'tourism__hotel'}),0.0470679012345679,0.12037037037037036,0.008487654320987654,0.180327868852459,1.498108448928121,1.0,0.002822073616826703,1.0731481481481482,0.34891424365108575,0.05339805825242719,0.06816220880069024,0.12542034468263974
frozenset({'big'}),frozenset({'leisure__park'}),0.0470679012345679,0.125,0.010030864197530864,0.21311475409836064,1.7049180327868851,1.0,0.004147376543209876,1.1119791666666667,0.4338835253815011,0.0619047619047619,0.10070257611241216,0.14668083383930378
frozenset({'big'}),frozenset({'shop__clothes'}),0.0470679012345679,0.1381172839506173,0.009259259259259259,0.19672131147540983,1.4243062551515706,1.0,0.002758368579484834,1.072956034265558,0.3126180836707152,0.05263157894736842,0.06799536228480854,0.1318802088103306
frozenset({'big'}),frozenset({'shop__tailor'}),0.0470679012345679,0.12962962962962962,0.006172839506172839,0.13114754098360654,1.011709601873536,1.0,7.144490169181533e-05,1.0017470300489166,0.012145748987854262,0.03619909502262443,0.0017439832577607099,0.08938329430132708
frozenset({'house'}),frozenset({'tourism__hotel'}),0.033179012345679014,0.12037037037037036,0.014660493827160493,0.441860465116279,3.6708407871198565,1.0,0.01066672382258802,1.5760030864197527,0.7525517704876717,0.10555555555555557,0.3654834761321909,0.2818276684555754
frozenset({'house'}),frozenset({'amenity__cafe'}),0.033179012345679014,0.13425925925925927,0.018518518518518517,0.5581395348837209,4.157177225340818,1.0,0.014063928898033835,1.959307992202729,0.7855147645650438,0.12435233160621759,0.48961571943788085,0.34803528468323974
"frozenset({'house', 'tea'})",frozenset({'amenity__cafe'}),0.018518518518518517,0.13425925925925927,0.018518518518518517,1.0,7.448275862068964,1.0,0.016032235939643345,inf,0.8820754716981131,0.1379310344827586,1.0,0.5689655172413793
frozenset({'house'}),"frozenset({'amenity__cafe', 'tea'})",0.033179012345679014,0.04089506172839506,0.018518518518518517,0.5581395348837209,13.648091268100043,1.0,0.01716166076055479,2.1706059129304744,0.9585328544825751,0.3333333333333333,0.5392991449793261,0.5054848617814831
frozenset({'tea'}),"frozenset({'house', 'amenity__cafe'})",0.04089506172839506,0.018518518518518517,0.018518518518518517,0.45283018867924524,24.452830188679243,1.0,0.017761202560585276,1.7937420178799486,1.0,0.45283018867924524,0.44250622997508,0.7264150943396226
frozenset({'guest'}),frozenset({'tourism__hotel'}),0.018518518518518517,0.12037037037037036,0.018518518518518517,1.0,8.307692307692308,1.0,0.016289437585733882,inf,0.8962264150943396,0.15384615384615383,1.0,0.5769230769230769
"frozenset({'guest', 'house'})",frozenset({'tourism__hotel'}),0.014660493827160493,0.12037037037037036,0.014660493827160493,1.0,8.307692307692308,1.0,0.012895804755372655,inf,0.8927173061863743,0.12179487179487179,1.0,0.5608974358974359
frozenset({'guest'}),"frozenset({'house', 'tourism__hotel'})",0.018518518518518517,0.014660493827160493,0.014660493827160493,0.7916666666666666,54.0,1.0,0.014389003200731595,4.7296296296296285,1.0,0.7916666666666669,0.7885669537979639,0.8958333333333333
frozenset({'house'}),"frozenset({'guest', 'tourism__hotel'})",0.033179012345679014,0.018518518518518517,0.014660493827160493,0.441860465116279,23.86046511627907,1.0,0.014046067672610883,1.7584876543209873,0.9909690427185283,0.3958333333333333,0.4313295304958314,0.6167635658914729
"frozenset({'guest', 'famous'})",frozenset({'tourism__hotel'}),0.005401234567901234,0.12037037037037036,0.005401234567901234,1.0,8.307692307692308,1.0,0.004751085962505715,inf,0.8844065166795966,0.044871794871794865,1.0,0.5224358974358975
frozenset({'guest'}),"frozenset({'famous', 'tourism__hotel'})",0.018518518518518517,0.013888888888888888,0.005401234567901234,0.2916666666666667,21.000000000000004,1.0,0.0051440329218107,1.3921568627450982,0.9703504043126685,0.2,0.28169014084507044,0.3402777777777778
frozenset({'dukaan'}),frozenset({'shop__convenience'}),0.006172839506172839,0.1095679012345679,0.006172839506172839,1.0,9.126760563380282,1.0,0.005496494436823655,inf,0.8959627329192547,0.05633802816901408,1.0,0.528169014084507
frozenset({'boutique'}),frozenset({'shop__clothes'}),0.021604938271604937,0.1381172839506173,0.021604938271604937,1.0,7.24022346368715,1.0,0.018620922877610118,inf,0.8809148264984227,0.1564245810055866,1.0,0.5782122905027933
frozenset({'peshawar'}),frozenset({'shop__tailor'}),0.05478395061728395,0.12962962962962962,0.009259259259259259,0.16901408450704225,1.3038229376257546,1.0,0.002157636031092821,1.0473948524795982,0.24653061224489795,0.05286343612334801,0.045250224752771954,0.12022132796780684
frozenset({'peshawar'}),frozenset({'amenity__police'}),0.05478395061728395,0.13194444444444445,0.010030864197530864,0.18309859154929575,1.3876945885841363,1.0,0.0028024262688614533,1.0626197318007662,0.2955729984301412,0.05676855895196506,0.058929577464788704,0.12956099168108062
frozenset({'peshawar'}),frozenset({'shop__clothes'}),0.05478395061728395,0.1381172839506173,0.006172839506172839,0.11267605633802816,0.8157998268943267,1.0,-0.0013937709571711634,0.9713281403096218,-0.19281772506383335,0.03305785123966942,-0.029518201419799026,0.07868439688409787
frozenset({'peshawar'}),frozenset({'tourism__hotel'}),0.05478395061728395,0.12037037037037036,0.007716049382716049,0.1408450704225352,1.170097508125677,1.0,0.0011216849565614997,1.023831208257438,0.15379591836734693,0.04608294930875576,0.02327650111193475,0.10247381726254964
frozenset({'peshawar'}),frozenset({'amenity__restaurant'}),0.05478395061728395,0.1111111111111111,0.010030864197530864,0.18309859154929575,1.6478873239436618,1.0,0.003943758573388203,1.0881226053639845,0.41594976452119303,0.06435643564356436,0.08098591549295774,0.13668818466353677
frozenset({'nearby'}),frozenset({'tourism__hotel'}),0.026234567901234566,0.12037037037037036,0.005401234567901234,0.20588235294117646,1.7104072398190044,1.0,0.002243369913123,1.107681755829904,0.4265338465021508,0.03825136612021858,0.09721362229102166,0.12537707390648567
frozenset({'nearby'}),frozenset({'shop__convenience'}),0.026234567901234566,0.1095679012345679,0.005401234567901234,0.20588235294117646,1.8790389395194698,1.0,0.0025267680231672,1.1212848651120255,0.4804165723341634,0.04142011834319526,0.10816597002752573,0.1275890637945319
frozenset({'historic'}),frozenset({'tourism__hotel'}),0.031635802469135804,0.12037037037037036,0.006944444444444444,0.2195121951219512,1.823639774859287,1.0,0.00313643118427069,1.127025462962963,0.46640106241699864,0.04787234042553191,0.1127086007702182,0.13860225140712945
frozenset({'historic'}),frozenset({'amenity__cafe'}),0.031635802469135804,0.13425925925925927,0.006944444444444444,0.2195121951219512,1.6349873843566018,1.0,0.0026970450388660253,1.109230324074074,0.40106241699867184,0.04368932038834951,0.0984739793922003,0.13561816652649283
frozenset({'dhoond'}),frozenset({'leisure__park'}),0.04243827160493827,0.125,0.005401234567901234,0.12727272727272726,1.018181818181818,1.0,9.645061728395018e-05,1.0026041666666665,0.01864855531253589,0.03333333333333333,0.0025974025974025822,0.08524130190796857
frozenset({'dhoond'}),frozenset({'shop__clothes'}),0.04243827160493827,0.1381172839506173,0.010030864197530864,0.23636363636363633,1.7113255459624173,1.0,0.004169405387898185,1.1286559376837153,0.43407921651273773,0.0588235294117647,0.1139903963538699,0.15449466734382933
frozenset({'dhoond'}),frozenset({'shop__tailor'}),0.04243827160493827,0.12962962962962962,0.006944444444444444,0.16363636363636364,1.2623376623376623,1.0,0.0014431870141746687,1.040660225442834,0.21702927746441047,0.042056074766355145,0.039071566731141205,0.1086038961038961
frozenset({'dhoond'}),frozenset({'amenity__cafe'}),0.04243827160493827,0.13425925925925927,0.006172839506172839,0.14545454545454545,1.083385579937304,1.0,0.00047510859625057075,1.0131008668242711,0.0803787268331989,0.03619909502262443,0.01293145357316478,0.09571577847439916
frozenset({'luxury'}),frozenset({'amenity__restaurant'}),0.043209876543209874,0.1111111111111111,0.006944444444444444,0.16071428571428573,1.4464285714285716,1.0,0.0021433470507544582,1.0591016548463357,0.32258064516129037,0.04712041884816754,0.05580357142857145,0.11160714285714286
frozenset({'luxury'}),frozenset({'tourism__hotel'}),0.043209876543209874,0.12037037037037036,0.007716049382716049,0.17857142857142858,1.4835164835164836,1.0,0.002514860539551898,1.07085346215781,0.34064516129032263,0.0495049504950495,0.0661654135338346,0.12133699633699634
frozenset({'luxury'}),frozenset({'amenity__cafe'}),0.043209876543209874,0.13425925925925927,0.009259259259259259,0.21428571428571427,1.5960591133004924,1.0,0.0034579332418838583,1.1018518518518519,0.3903225806451612,0.05504587155963302,0.09243697478991594,0.1416256157635468
frozenset({'luxury'}),frozenset({'shop__clothes'}),0.043209876543209874,0.1381172839506173,0.005401234567901234,0.125,0.9050279329608938,1.0,-0.0005667962200884011,0.9850088183421517,-0.09883720930232558,0.03070175438596491,-0.015219337511190693,0.08205307262569833
frozenset({'luxury'}),frozenset({'shop__convenience'}),0.043209876543209874,0.1095679012345679,0.006172839506172839,0.14285714285714285,1.3038229376257544,1.0,0.0014384240207285471,1.0388374485596708,0.24354838709677415,0.04210526315789473,0.037385491458281746,0.09959758551307846
frozenset({'town'}),frozenset({'tourism__hotel'}),0.022376543209876542,0.12037037037037036,0.006944444444444444,0.3103448275862069,2.5782493368700266,1.0,0.004250971650663009,1.2754629629629628,0.6261510128913444,0.05113636363636364,0.21597096188747733,0.1840185676392573
frozenset({'tourist'}),frozenset({'amenity__restaurant'}),0.05709876543209876,0.1111111111111111,0.009259259259259259,0.16216216216216217,1.4594594594594597,1.0,0.002914951989026063,1.060931899641577,0.33387888707037644,0.05825242718446602,0.05743243243243245,0.12274774774774774
frozenset({'tourist'}),frozenset({'tourism__hotel'}),0.05709876543209876,0.12037037037037036,0.006944444444444444,0.12162162162162163,1.0103950103950106,1.0,7.144490169181533e-05,1.0014245014245013,0.010911074740861986,0.04072398190045249,0.0014224751066856482,0.08965696465696466
frozenset({'tourist'}),frozenset({'amenity__cafe'}),0.05709876543209876,0.13425925925925927,0.006172839506172839,0.10810810810810811,0.8052190121155638,1.0,-0.00149319844535894,0.970679012345679,-0.204168023445132,0.033333333333333326,-0.030206677265500803,0.0770425598011805
frozenset({'tourist'}),frozenset({'leisure__park'}),0.05709876543209876,0.125,0.008487654320987654,0.14864864864864866,1.1891891891891893,1.0,0.0013503086419753086,1.027777777777778,0.16872489212914749,0.048888888888888885,0.027027027027027035,0.10827494160827494
frozenset({'tourist'}),frozenset({'amenity__police'}),0.05709876543209876,0.13194444444444445,0.009259259259259259,0.16216216216216217,1.229018492176387,1.0,0.0017253943758573382,1.0360663082437276,0.19762684124386246,0.051502145922746774,0.03481081081081082,0.1161688003793267
frozenset({'tourist'}),frozenset({'shop__convenience'}),0.05709876543209876,0.1095679012345679,0.007716049382716049,0.13513513513513514,1.2333460220784165,1.0,0.001459857491236092,1.0295621141975309,0.2006546644844517,0.04854368932038835,0.02871328867862664,0.10277883517320137
frozenset({'good'}),frozenset({'shop__clothes'}),0.041666666666666664,0.1381172839506173,0.006172839506172839,0.14814814814814814,1.0726256983240223,1.0,0.0004179526748971192,1.0117753623188406,0.07065217391304345,0.035555555555555556,0.01163831692032228,0.09642044278915787
frozenset({'good'}),frozenset({'leisure__park'}),0.041666666666666664,0.125,0.006944444444444444,0.16666666666666666,1.3333333333333333,1.0,0.001736111111111111,1.05,0.2608695652173913,0.043478260869565216,0.04761904761904761,0.1111111111111111
frozenset({'good'}),frozenset({'shop__tailor'}),0.041666666666666664,0.12962962962962962,0.006172839506172839,0.14814814814814814,1.1428571428571428,1.0,0.0007716049382716049,1.0217391304347825,0.13043478260869565,0.03738317757009346,0.02127659574468085,0.09788359788359788
frozenset({'good'}),frozenset({'tourism__hotel'}),0.041666666666666664,0.12037037037037036,0.005401234567901234,0.12962962962962962,1.0769230769230769,1.0,0.00038580246913580245,1.0106382978723405,0.07453416149068323,0.034482758620689655,0.010526315789473684,0.08725071225071225
frozenset({'lahore'}),frozenset({'tourism__hotel'}),0.030864197530864196,0.12037037037037036,0.006944444444444444,0.225,1.8692307692307695,1.0,0.0032293095564700502,1.135005973715651,0.4798301486199576,0.0481283422459893,0.11894736842105265,0.14134615384615384
frozenset({'fashion'}),frozenset({'shop__clothes'}),0.029320987654320986,0.1381172839506173,0.029320987654320986,1.0,7.24022346368715,1.0,0.02527125247675659,inf,0.8879173290937997,0.21229050279329606,1.0,0.606145251396648
frozenset({'outlet'}),frozenset({'shop__clothes'}),0.022376543209876542,0.1381172839506173,0.022376543209876542,1.0,7.24022346368715,1.0,0.019285955837524765,inf,0.8816101026045777,0.16201117318435754,1.0,0.5810055865921788
"frozenset({'fashion', 'outlet'})",frozenset({'shop__clothes'}),0.022376543209876542,0.1381172839506173,0.022376543209876542,1.0,7.24022346368715,1.0,0.019285955837524765,inf,0.8816101026045777,0.16201117318435754,1.0,0.5810055865921788
frozenset({'fashion'}),"frozenset({'shop__clothes', 'outlet'})",0.029320987654320986,0.022376543209876542,0.022376543209876542,0.7631578947368421,34.10526315789474,1.0,0.02172044086267337,4.1277434842249665,1.0,0.7631578947368421,0.7577368836455781,0.881578947368421
frozenset({'outlet'}),"frozenset({'shop__clothes', 'fashion'})",0.022376543209876542,0.029320987654320986,0.022376543209876542,1.0,34.10526315789474,1.0,0.02172044086267337,inf,0.9928966061562746,0.7631578947368421,1.0,0.881578947368421
frozenset({'garden'}),frozenset({'leisure__park'}),0.010802469135802469,0.125,0.010802469135802469,1.0,8.0,1.0,0.00945216049382716,inf,0.8845553822152887,0.08641975308641975,1.0,0.5432098765432098
frozenset({'coffee'}),frozenset({'amenity__cafe'}),0.020833333333333332,0.13425925925925927,0.020833333333333332,1.0,7.448275862068964,1.0,0.018036265432098762,inf,0.884160756501182,0.15517241379310343,1.0,0.5775862068965517
"frozenset({'coffee', 'shop'})",frozenset({'amenity__cafe'}),0.020833333333333332,0.13425925925925927,0.020833333333333332,1.0,7.448275862068964,1.0,0.018036265432098762,inf,0.884160756501182,0.15517241379310343,1.0,0.5775862068965517
frozenset({'coffee'}),"frozenset({'amenity__cafe', 'shop'})",0.020833333333333332,0.020833333333333332,0.020833333333333332,1.0,48.0,1.0,0.020399305555555556,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'shop'}),"frozenset({'coffee', 'amenity__cafe'})",0.08796296296296297,0.020833333333333332,0.020833333333333332,0.23684210526315788,11.368421052631579,1.0,0.01900077160493827,1.2830459770114941,1.0,0.23684210526315788,0.22060470324748038,0.618421052631579
